NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;VERKEERSKUNDIGWEGVAKVILD;TRAJECTVILD;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
3909438;2024-01-18;2024-01-18;7:48:28;8:01:02;37,290;2967,000;12,567;39,6;42,5;N;35;N35;aflopend;Wierden-West - Rijssen;Almelo - Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909486;2024-01-18;2024-01-18;7:55:29;7:58:00;6,628;2634,000;2,517;150,7;153,4;A;59;A59;aflopend;Oss - Nuland;Oss - 's-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909487;2024-01-18;2024-01-18;7:55:29;7:58:00;5,373;2135,000;2,517;102,9;100,7;A;59;A59;oplopend;Raamsdonksveer - Hooipolder;Knooppunt Zonzeel - 's-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909488;2024-01-18;2024-01-18;7:55:29;7:57:00;3,185;2100,000;1,517;159,0;161,1;N;2;N2;aflopend;Eindhoven-Centrum - Eindhoven-Airport;Leenderheide - Batadorp;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909489;2024-01-18;2024-01-18;7:55:29;8:05:04;28,422;2966,000;9,583;248,5;246,4;N;50;N50;oplopend;Kampen-Zuid - Kampen;Zwolle - Emmeloord;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909536;2024-01-18;2024-01-18;8:03:28;8:11:00;35,420;4702,000;7,533;12,0;16,9;A;12;A12;aflopend;Zoetermeer-Centrum - Nootdorp;Utrecht - Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909537;2024-01-18;2024-01-18;8:03:28;8:20:03;50,853;3067,000;16,583;38,0;34,5;A;12;A12;oplopend;Bodegraven - Nieuwerbrug;Den Haag - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909538;2024-01-18;2024-01-18;8:03:28;8:05:04;3,360;2100,000;1,600;82,3;80,2;A;15;A15;oplopend;Sliedrecht-West - Sliedrecht-Oost;Ridderkerk - Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909539;2024-01-18;2024-01-18;8:03:28;8:07:02;8,188;2296,000;3,567;106,3;108,8;A;27;A27;aflopend;Almere-Haven - Huizen;Almere - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909540;2024-01-18;2024-01-18;8:03:28;8:05:04;7,040;4400,000;1,600;28,6;24,2;A;27;A27;oplopend;Hank - Nieuwendijk;Breda - Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909595;2024-01-18;2024-01-18;8:12:28;8:14:00;3,067;2000,000;1,533;33,9;35,9;A;28;A28;aflopend;Nijkerk - Amersfoort-Vathorst;Zwolle - Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909596;2024-01-18;2024-01-18;8:12:28;8:14:00;3,220;2100,000;1,533;23,3;25,4;A;58;A58;aflopend;Moergestel - Oirschot;Tilburg - Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909597;2024-01-18;2024-01-18;8:12:28;8:15:04;5,910;2273,000;2,600;39,6;41,9;N;35;N35;aflopend;Wierden-West - Rijssen;Almelo - Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909598;2024-01-18;2024-01-18;8:12:28;8:41:02;77,027;2696,000;28,567;81,6;83,9;N;9;N9;aflopend;Bergen - Koedijk;Den Helder - Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 29];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909599;2024-01-18;2024-01-18;8:11:29;8:19:00;6,013;800,000;7,517;26,3;26,3;A;12;A12;aflopend;Gouwe verbindingsweg A12 vanuit Utrecht - A20 richting Hoek van Holland;Utrecht - Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909664;2024-01-18;2024-01-18;8:21:30;8:25:06;8,342;2317,000;3,600;50,1;52,3;A;35;A35;aflopend;Azelo - Almelo-Zuid;Enschede - Almelo;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909667;2024-01-18;2024-01-18;8:21:30;8:44:00;79,872;3550,000;22,500;159,5;161,7;N;2;N2;aflopend;Eindhoven-Centrum - Eindhoven-Airport;Leenderheide - Batadorp;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 22];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909668;2024-01-18;2024-01-18;8:22:29;8:56:02;99,985;2980,000;33,550;51,0;49,0;A;12;A12;oplopend;Harmelen - Harmelen;Den Haag - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 34];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909669;2024-01-18;2024-01-18;8:22:29;8:28:00;16,367;2967,000;5,517;21,7;24,4;A;16;A16;aflopend;Ridderkerk-Noord - Rotterdam-Feijenoord;Breda - Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909670;2024-01-18;2024-01-18;8:22:29;8:24:01;3,220;2100,000;1,533;28,1;30,2;A;1;A1;aflopend;Hotel/Restaurant De Witte Bergen - Hilversum-Noord;Amersfoort - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909735;2024-01-18;2024-01-18;8:32:29;8:34:00;3,185;2100,000;1,517;54,6;56,7;A;15;A15;aflopend;Vaanplein - Rotterdam-Charlois;Ridderkerk - Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909736;2024-01-18;2024-01-18;8:32:29;8:37:00;9,687;2145,000;4,517;102,6;104,7;A;27;A27;aflopend;Huizen - Eemnes;Almere - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909737;2024-01-18;2024-01-18;8:32:29;8:34:00;4,095;2700,000;1,517;49,4;46,7;A;27;A27;oplopend;Noordeloos - Lexmond;Gorinchem - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909738;2024-01-18;2024-01-18;8:32:29;8:44:00;37,532;3259,000;11,517;38,4;40,4;A;2;A2;aflopend;Abcoude - Amsterdam-Zuidoost;Utrecht - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909739;2024-01-18;2024-01-18;8:32:29;8:48:00;47,258;3046,000;15,517;21,2;23,8;A;4;A4;aflopend;Roelofarendsveen - Nieuw-Vennep;Den Haag - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909809;2024-01-18;2024-01-18;8:41:30;8:43:00;3,150;2100,000;1,500;111,6;113,7;A;73;A73;aflopend;Beuningen - Nijmegen;Nijmegen - Maasbracht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909810;2024-01-18;2024-01-18;8:42:30;8:44:00;3,150;2100,000;1,500;74,6;76,7;A;12;A12;aflopend;Maarn - Driebergen;Arnhem - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909811;2024-01-18;2024-01-18;8:42:30;8:48:00;11,478;2087,000;5,500;3,5;1,5;A;28;A28;oplopend;Utrecht-De Uithof - Den Dolder;Utrecht - Amersfoort;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 6];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909812;2024-01-18;2024-01-18;8:42:30;8:44:00;3,900;2600,000;1,500;106,6;104,0;A;2;A2;oplopend;Zaltbommel - Kerkdriel;Utrecht - 's-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909887;2024-01-18;2024-01-18;8:55:29;8:57:00;3,488;2300,000;1,517;196,8;194,5;A;28;A28;oplopend;Haren - Groningen-Zuid;Assen - Groningen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909890;2024-01-18;2024-01-18;8:55:29;8:58:00;8,202;3259,000;2,517;3,1;6,2;A;44;A44;aflopend;Kaag-Dorp - Oude Wetering;Wassenaar - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909893;2024-01-18;2024-01-18;8:55:29;8:57:00;3,185;2100,000;1,517;74,8;76,9;A;58;A58;aflopend;Etten-Leur - Breda-West;Bergen op Zoom - Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909894;2024-01-18;2024-01-18;8:55:29;8:57:00;3,488;2300,000;1,517;7,3;9,6;A;8;A8;aflopend;Zaanstad-Koog - Zaandam;Zaandam - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909896;2024-01-18;2024-01-18;8:56:29;8:58:00;3,033;2000,000;1,517;78,6;80,6;A;12;A12;aflopend;Maarsbergen - Maarn;Arnhem - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909983;2024-01-18;2024-01-18;9:13:29;9:28:00;47,597;3279,000;14,517;47,7;49,8;A;9;A9;aflopend;Velsen - brug over het Zijkanaal C;Alkmaar - Amstelveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909984;2024-01-18;2024-01-18;9:14:28;9:18:00;11,108;3144,000;3,533;59,6;56,5;A;12;A12;oplopend;Nieuwegein - Galecopperbrug;Den Haag - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909985;2024-01-18;2024-01-18;9:14:28;9:20:03;13,923;2494,000;5,583;55,2;52,4;A;15;A15;oplopend;Rotterdam-Charlois - Rotterdam-Zuidplein;Europoort - Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909986;2024-01-18;2024-01-18;9:14:28;9:17:00;8,500;3355,000;2,533;14,1;17,6;A;28;A28;aflopend;Maarn - Soesterberg;Amersfoort - Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909988;2024-01-18;2024-01-18;9:15:30;9:17:00;3,150;2100,000;1,500;18,4;20,5;A;27;A27;aflopend;Geertruidenberg - Hooipolder;Gorinchem - Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909997;2024-01-18;2024-01-18;9:18:28;9:20:03;3,642;2300,000;1,583;72,6;74,9;A;4;A4;aflopend;Pernis - Beneluxtunnel;Rotterdam - Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3909998;2024-01-18;2024-01-18;9:20:29;9:22:00;4,247;2800,000;1,517;59,1;56,5;A;12;A12;oplopend;Oudenrijn - Nieuwegein;Den Haag - Utrecht;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 2];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910000;2024-01-18;2024-01-18;9:20:29;9:28:00;20,528;2731,000;7,517;141,1;143,3;A;50;A50;aflopend;Bankhoef - Maasbrug;Arnhem - Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910001;2024-01-18;2024-01-18;9:20:29;9:22:00;3,337;2200,000;1,517;4,1;6,3;A;8;A8;aflopend;Zaandam - Zaanstad-Zuid;Zaandam - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910002;2024-01-18;2024-01-18;9:20:29;9:24:00;7,198;2047,000;3,517;197,5;195,4;N;7;N7;oplopend;Julianaplein - Groningen-Helpman;Groningen - Westerbroek;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910017;2024-01-18;2024-01-18;9:32:28;9:36:02;10,413;2920,000;3,567;105,6;108,5;A;28;A28;aflopend;Staphorst - Nieuwleusen;Hoogeveen - Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910018;2024-01-18;2024-01-18;9:33:28;9:38:00;9,613;2121,000;4,533;45,1;47,2;A;9;A9;aflopend;Velsen - Rottepolderplein;Alkmaar - Amstelveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910019;2024-01-18;2024-01-18;9:34:28;9:38:00;8,852;2505,000;3,533;141,5;143,6;A;50;A50;aflopend;Bankhoef - Maasbrug;Arnhem - Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910020;2024-01-18;2024-01-18;9:34:28;9:36:02;3,133;2000,000;1,567;1,0;3,0;A;8;A8;aflopend;Zaanstad-Zuid - Coenplein;Zaandam - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910021;2024-01-18;2024-01-18;9:35:29;9:40:03;14,457;3166,000;4,567;36,5;39,6;A;4;A4;aflopend;Leidschendam - Zoeterwoude-Dorp;Den Haag - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910046;2024-01-18;2024-01-18;9:49:28;9:54:00;10,880;2400,000;4,533;25,3;27,7;A;27;A27;aflopend;Nieuwendijk - Hank;Gorinchem - Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910047;2024-01-18;2024-01-18;9:49:28;9:56:00;23,257;3560,000;6,533;141,5;145,5;A;50;A50;aflopend;Bankhoef - Maasbrug;Arnhem - Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910048;2024-01-18;2024-01-18;9:51:28;9:53:00;3,220;2100,000;1,533;53,7;55,8;A;1;A1;aflopend;Barneveld - Hoevelaken;Amersfoort - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910051;2024-01-18;2024-01-18;9:52:28;9:56:00;9,308;2634,000;3,533;84,9;82,4;A;15;A15;oplopend;Sliedrecht-West - Sliedrecht-Oost;Ridderkerk - Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910053;2024-01-18;2024-01-18;9:55:29;9:57:00;3,033;2000,000;1,517;52,8;54,8;A;1;A1;aflopend;Barneveld - Hoevelaken;Amersfoort - Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910097;2024-01-18;2024-01-18;10:52:28;10:56:00;9,540;2700,000;3,533;60,6;63,4;N;33;N33;aflopend;Meedhuizen - Appingedam;Eemshaven - Veendam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910101;2024-01-18;2024-01-18;11:07:28;11:43:07;81,847;2296,000;35,650;20,7;18,4;A;16;A16;oplopend;Rotterdam-Centrum - Van Brienenoordbrug;Rotterdam - Breda;Brugopening;[Geen oorzaakcode opgegeven door VWM 4], [Brugopening 32];[000], [N73];N73;Brugopening;Brugopening;Blokkade;Hoge intensiteit
3910102;2024-01-18;2024-01-18;11:07:28;12:23:00;432,995;5733,000;75,533;140,1;137,7;A;50;A50;oplopend;Ravenstein - Maasbrug;Oss - Arnhem;Defecte vrachtwagen (en files buiten spits zonder oorzaak);[Geen oorzaakcode opgegeven door VWM 37], [Defecte vrachtwagen(s) 14], [Geen oorzaakcode opgegeven door VWM 1], [Eerder pechgeval 24];[000], [HBD], [000], [M13];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
3910103;2024-01-18;2024-01-18;11:09:28;11:43:06;70,003;2081,000;33,633;20,9;22,8;A;16;A16;aflopend;Rotterdam-Feijenoord - Van Brienenoordbrug;Breda - Rotterdam;Brugopening;[Geen oorzaakcode opgegeven door VWM 2], [Brugopening 32];[000], [N73];N73;Brugopening;Brugopening;Blokkade;Hoge intensiteit
3910104;2024-01-18;2024-01-18;11:11:28;11:43:03;59,688;1890,000;31,583;20,9;23,2;A;16;A16;aflopend;Rotterdam-Feijenoord - Van Brienenoordbrug;Breda - Rotterdam;Brugopening;[Geen oorzaakcode opgegeven door VWM 6], [Brugopening 26];[000], [N73];N73;Brugopening;Brugopening;Blokkade;Hoge intensiteit
3910181;2024-01-18;2024-01-18;13:54:28;13:59:00;9,420;2078,000;4,533;17,4;19,5;A;16;A16;aflopend;Rotterdam-Kralingen - Rotterdam-Prins Alexander;Breda - Rotterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910183;2024-01-18;2024-01-18;14:01:28;16:01:02;481,407;4026,000;119,567;79,4;75,8;A;15;A15;oplopend;Papendrecht - Sliedrecht-West;Ridderkerk - Gorinchem;Modder op het wegdek;[Geen oorzaakcode opgegeven door VWM 39], [Modder op het wegdek 80];[000], [RMD];RMD;Modder op het wegdek;Falen infra;Falen infra;Ongepland onderhoud
3910185;2024-01-18;2024-01-18;14:08:28;14:20:00;35,580;3085,000;11,533;59,6;57,2;A;4;A4;oplopend;Delft - Slinksloot;Den Haag - Rotterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910187;2024-01-18;2024-01-18;14:12:28;14:15:00;6,333;2500,000;2,533;32,0;34,5;A;20;A20;aflopend;Rotterdam-Crooswijk - Rotterdam-Schiebroek;Gouda - Hoek van Holland;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910194;2024-01-18;2024-01-18;14:22:28;14:25:00;5,320;2100,000;2,533;14,1;16,2;A;16;A16;aflopend;Rotterdam-Prins Alexander - Terbregseplein;Breda - Rotterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910256;2024-01-18;2024-01-18;15:17:29;15:21:00;11,197;3184,000;3,517;20,9;17,8;N;325;N325;oplopend;A325: Arnhem-Centrum - Winkelcentrum Kronenburg;Arnhem - Knooppunt Velperbroek;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910257;2024-01-18;2024-01-18;15:17:29;15:21:00;7,692;2187,000;3,517;58,4;56,1;A;4;A4;oplopend;Delft - Slinksloot;Den Haag - Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910258;2024-01-18;2024-01-18;15:17:29;15:27:00;20,490;2153,000;9,517;197,2;199,3;N;7;N7;aflopend;Groningen-Helpman - A28: Groningen-Centrum;Westerbroek - Groningen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910259;2024-01-18;2024-01-18;15:18:29;15:25:01;17,593;2693,000;6,533;51,4;48,4;A;4;A4;oplopend;Rijswijk-Plaspoelpolder - Rijswijk;Den Haag - Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910260;2024-01-18;2024-01-18;15:18:29;15:20:01;3,987;2600,000;1,533;17,2;14,6;A;4;A4;oplopend;Nieuw-Vennep - Burgerveen;Amsterdam - Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910307;2024-01-18;2024-01-18;15:35:30;15:37:00;3,150;2100,000;1,500;46,2;44,1;A;15;A15;oplopend;Spijkenisse - Botlektunnel;Europoort - Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910308;2024-01-18;2024-01-18;15:35:30;15:40:01;11,793;2611,000;4,517;32,7;35,2;A;20;A20;aflopend;Terbregseplein - Rotterdam-Crooswijk;Gouda - Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910309;2024-01-18;2024-01-18;15:35:30;15:48:00;41,518;3321,000;12,500;50,2;46,2;A;4;A4;oplopend;Den Haag-Ypenburg - Rijswijk-Plaspoelpolder;Den Haag - Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3910311;2024-01-18;2024-01-18;15:36:29;15:38:00;4,095;2700,000;1,517;43,1;40,4;A;16;A16;oplopend;Dordrecht-Willemsdorp - Moerdijkbrug;Rotterdam - Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
